BUYSUBSIDIARYPAY,NIPLEDGELOAN,DISPOSALINVREC,INVFLOWOUTOTHER,ISSUEBONDREC,OPERATEFLOWOUTBALANCE,OPERATEFLOWINOTHER,NIBUYBACKFUND,NDLOANADVANCES,GETSUBSIDIARYPAY,OPERATEFLOWBALANCE,BUYGOODSSERVICEPAY,SUBSIDIARYACCEPT,SUMOPERATEFLOWIN,EMPLOYEEPAY,INVFLOWOTHER,NETINVCASHFLOW,NIDEPOSITINCBANKFI,DISPSUBSIDIARYREC,EFFECTEXCHANGERATE,CASHEQUIENDING,FINAFLOWBALANCE,SUMINVFLOWIN,FINAFLOWOUTBALANCE,INTANDCOMMPAY,CASHEQUIENDINGBALANCE,INVINCOMEREC,REDUCEPLEDGETDEPOSIT,NIINSUREDDEPOSITINV,SALEGOODSSERVICEREC,TAXRETURNREC,SUMOPERATEFLOWOUT,OTHEROPERATEREC,NETRIREC,SUMINVFLOWOUT,NETOPERATECASHFLOW,SUBSIDIARYREDUCTCAPITAL,STARTDATE,LATESTNOTICEDATE,OPERATEFLOWINBALANCE,INTANDCOMMREC,NILOANADVANCES,NICASHEQUI,NIBORROWFROMFI,PREMIUMREC,NICASHEQUIBALANCE,SUMFINAFLOWOUT,INVPAY,CASHEQUIENDINGOTHER,ISLISTINGREPORT,REPORTDATE,GROUPID,OTHERFINAREC,FINAFLOWINBALANCE,FINAFLOWINOTHER,OPERATEFLOWOUTOTHER,NIBORROWFROMCBANK,ENDDATE,NICASHEQUIOTHER,INVFLOWOUTBALANCE,OTHERFINAPAY,ACCEPTINVREC,FIRSTNOTICEDATE,REPAYDEBTPAY,SUMFINAFLOWIN,DISPFILASSETREC,INVFLOWINBALANCE,OPERATEFLOWOTHER,NIDEPOSIT,NETFINACASHFLOW,DIVIPAY,NIBORROWFUND,OTHEROPERATEPAY,CASHEQUIBEGINNING,FINAFLOWOUTOTHER,NIDISPTRADEFASSET,INVFLOWBALANCE,BUYFILASSETPAY,LOANREC,SUBSIDIARYPAY,ADDPLEDGETDEPOSIT,FINAFLOWOTHER,INDEMNITYPAY,OTHERINVREC,TAXPAY,DIVIPROFITORINTPAY,OTHERINVPAY,INVFLOWINOTHER,CURRENCY,COMPANYCODE,COMBINETYPE,REPORTTIMETYPE,REPORTSOURCETYPE
,,,,,0,,,,,0,422655639.9,17150000,653451661.4,82117277.22,,-49283540.6,,,284640.52,57288893.12,0,,0,,0,,,,616225656.9,32747078.26,577179146.8,4478926.23,,49283540.6,76272514.61,,2019-1-1,2020-7-1,0,,,-7603704.59,,,0,213269960.1,,,0,2019-12-31,,54696000,0,,,,2019-12-31,,0,75847811.7,17150000,2020-4-15,130955033.3,178392641,,,,,-34877319.12,,,54285536.32,64892597.71,,,0,49283540.6,106546641,,,,,,18120693.37,6467115.04,,,CNY,10427742,合并,年度报告,招股说明书
,,275000000,,,0,,,,,0,820861077.7,,1520328502,171275740.6,,-213349808.3,,,105930.58,341385778.4,0,278354466.5,0,,0,857986.47,,,1267866712,6284906.92,1357494924,246176882.8,,491704274.8,162833577.8,,2019-1-1,2020-4-16,0,,,40967132.45,,,0,286952649.8,289500000,,1,2019-12-31,,75980082.22,0,,,,2019-12-31,,0,104368299.5,800000,2020-4-16,150000000,378330082.2,2496480,0,,,91377432.38,,,281653515.1,300418646,,,0,202204274.8,301550000,,,,,,83704590.89,32584350.34,,,CNY,10259967,合并,年度报告,年度报告
,,35086904.3,,,0,,,,,0,978470740.1,5770000,1365738002,162369361.8,,-78373348.1,,,34504.13,130844198.5,0,35337448.28,0,,0,,,,1356256922,3523914.97,1260170016,5957165.47,,113710796.4,105567986.5,,2019-1-1,2021-3-10,0,,,-20339106.43,,,0,418095650.8,35000000,,1,2019-12-31,,35000000,0,,,,2020-12-31,,0,85497983.94,5770000,2020-4-16,275637840.4,370527401.9,250543.98,0,,,-47568248.92,,,71915200.86,151183304.9,,,0,78710796.38,329757401.9,,,,,,47414712.99,56959826.46,,,CNY,10325880,合并,年度报告,年度报告
,,2678062500,,,0,,,,,0,4669360032,,6192556170,235833530.7,,-2250584038,,,2749212.44,554183792.2,0,2792341828,0,,0,56674604.73,,,6063471926,200300.98,5705303794,128883943.2,,5042925866,487252376.3,,2019-1-1,2020-4-16,0,,,-672795648.3,,,0,560812919.3,3619950000,,1,2019-12-31,,9357466.08,0,,,,2019-12-31,,0,10445717.27,,2020-4-16,290490680.8,1648599720,9401007.67,0,,,1087786801,,,292933395.9,1226979440,,,0,1363786367,1639242254,,,,,48203715.82,507176835.7,259876521.3,59189499.75,,CNY,10203683,合并,年度报告,年度报告
,,718640854.9,,,0,,,,,0,92634388.14,,699902086.1,156133951.7,,131882099.4,,,763092.36,257332758.7,0,733443628.1,0,,0,11153516.21,,,687304896.5,,587070300.9,12597189.63,,601561528.7,112831785.3,,2019-1-1,2020-4-16,0,,,201752870.1,,,0,44724106.85,405000000,,1,2019-12-31,,300000,0,,,,2019-12-31,,0,471722.6,700000,2020-4-16,,1000000,3649256.99,0,,,-43724106.85,,,283762174.1,55579888.54,,,0,196561528.7,,,,,,,54539787.01,44252384.25,,,CNY,10470377,合并,年度报告,年度报告
,,,,,0,,,,21298838.57,0,284478694.2,1500000,476950116.5,39557351.53,,16833631.42,,,,97197741.85,0,1293410989,0,,0,817315.94,,,420113400.5,,418312519.2,56836715.99,,1276577357,58637597.34,,2019-1-1,2020-4-16,0,,,71748313.21,,,0,5222915.55,,,1,2019-12-31,,,0,,,,2019-12-31,,0,5222915.55,1500000,2020-4-16,,1500000,93672.6,0,,,-3722915.55,,,79230007.41,25449428.64,,,0,51778518.55,,,,,,1292500000,15046466.04,,1203500000,,CNY,10495127,合并,年度报告,年度报告
,,602000000,,,0,,,,0,0,512575553.1,3550000,821162801,125964457.7,,-32286489.69,,0,91259.1,88305769.69,0,605248281.1,0,,0,3135829.95,,,796591613.8,6172686.61,743781659.4,18398500.67,,637534770.7,77381141.6,,2019-1-1,2021-3-31,0,,,-2484773.79,,,0,408902311.2,578000000,,1,2019-12-31,,1110000,0,,,,2020-12-31,,0,0,3550000,2020-4-16,378619178.7,361231626.4,112451.1,0,,,-47670684.8,,,81293204.04,90790543.48,,,0,59534770.74,356571626.4,0,,,,0,23948444.63,30283132.51,0,,CNY,10197677,合并,年度报告,年度报告
,,,,,0,,,,,0,280351731.1,,523279881.9,66063915.99,,-371013250.7,,,-1409651.49,315561366.6,0,13751410.34,0,,0,,,,492868346.2,,420594629.3,30411535.7,,384764661,102685252.6,,2019-1-1,2020-4-16,0,,,232974741.9,,,0,145219084.2,,,1,2019-12-31,,,0,,,,2019-12-31,,0,15848748,533659989.6,2020-4-16,124271486.1,647931475.7,1810.34,0,,,502712391.5,,,35557028.73,82586624.66,,,0,371606181,114271486.1,,,,,13749600,38621953.5,5098850.06,13158480,,CNY,10499272,合并,年度报告,年度报告
,,,,,0,,,,,0,911423660.7,867940.21,2386629490,342188311.1,,-193808615.6,,,493233.87,388527144.2,0,28989718.42,0,,0,,,,2187503184,7178787.65,1967500554,191947518.4,,222798334.1,419128935.5,,2019-1-1,2021-3-26,0,,,156110981.1,,,0,1200614825,501733.41,,1,2019-12-31,,,0,,,,2020-12-31,,0,16719899.17,10874540.21,2020-4-16,1068935000,1130912253,503824.48,0,,,-69702572.63,,,429873253.4,232416163.1,,,0,222296600.7,1120037713,1084382.65,,,,28485893.94,284015328.9,114959926.3,,,CNY,10506160,合并,年度报告,年度报告
,,,,,0,,,,,0,152238880.9,,394117836,114015139.3,,-38915985.79,,,-280314.88,41906181.79,0,67713529.32,0,,0,,,,369818532.2,9738670.03,315877920.2,14560633.77,,106629515.1,78239915.78,,2019-1-1,2020-4-16,0,,,-7728180.31,,,0,89771795.42,,,0,2019-12-31,,,0,,,,2019-12-31,,0,5085301.88,,2020-4-16,64000000,43000000,447230,0,,,-46771795.42,,,30741066.8,49634362.1,,,0,36629515.11,43000000,,,,,67266299.32,18882833.33,20686493.54,70000000,,CNY,10195230,合并,年度报告,年度报告
,,2728922072,,,0,,,,,0,1845323979,,3187173038,425938087.9,,-248061686.3,,,103941.17,264014258.5,0,2747836682,0,,0,17939746.77,,,3086339082,,2842790656,100833956.4,,2995898368,344382382.5,,2019-1-1,2021-3-23,0,,,-153267725.6,,,0,277748450.9,2662000000,,1,2019-12-31,,12448500,0,,,,2020-12-31,,0,135968550.2,,2020-4-16,4447765.19,28056087.98,974862.84,0,,,-249692362.9,,,398999260.1,417281984.1,,,0,333898368.4,15607587.98,,,,,,172529328.7,137332135.5,,,CNY,10521857,合并,年度报告,年度报告
,,500000000,,,0,,,,,0,3151604.29,3650000,128358375.3,59397743.25,,-249395851.6,,,,536431989.9,0,512176493.7,0,,0,1979794.52,,,118526868.7,7248133.15,110053573.2,2583373.48,,761572345.3,18304802.13,,2019-1-1,2020-4-28,0,,,483953334.1,,,0,19996800.19,750000000,,1,2019-12-31,,320780,0,,,,2019-12-31,,0,19932800.19,734556603.8,2020-4-16,64000,735041183.8,,0,,,715044383.6,,,22665176.79,52478655.72,,,0,1572345.26,163800,,,,,10196699.17,24839048.82,,10000000,,CNY,10532115,合并,年度报告,年度报告
,,480000000,,,0,,,,-25459979.2,0,234914899.8,500000,592526525.6,171217735.4,,-159918111.4,,,,157080275.3,0,482765216,0,,0,2763726.02,,,586207378.3,,522770464,6319147.33,,642683327.5,69756061.61,,2019-1-1,2020-4-16,0,,,-106960328,,,0,92655583.29,589450000,,1,2019-12-31,,357305.12,0,,,,2019-12-31,,0,1119691.4,500000,2020-4-16,75000000,75857305.12,1490,0,,,-16798278.17,,,67832603.95,264040603.3,,,0,78693306.66,75000000,2800000,,,,,48805224.94,16535891.89,,,CNY,10534515,合并,年度报告,年度报告
,,357000000,,,0,,,,,0,196925382.7,,474078832.1,92522245.88,,-162640182.3,,,276300.95,67485305.83,0,359434102,0,,0,2316854.79,,,444328530.9,15185490.4,370425220.9,14564810.82,,522074284.3,103653611.2,,2019-1-1,2020-4-16,0,,,-80698237.67,,,0,56987967.57,357000000,,1,2019-12-31,,,0,,,,2019-12-31,,0,,,2020-4-16,34997176,35000000,117247.19,0,,,-21987967.57,,,48249142.99,148183543.5,,,0,165074284.3,35000000,,,,,,32728449.35,21990791.57,,,CNY,10325831,合并,年度报告,年度报告
,,,,,0,,,,,0,423621094.2,,724871685.9,135408397.2,,-154409998.5,,,-396274.69,57044882.57,0,10746781,0,,0,,,,668875003,10443986.03,625400856.6,45552696.85,,165156779.5,99470829.34,,2019-1-1,2021-3-25,0,,,-42067820.14,,,0,237527931.9,,,1,2019-12-31,,,0,,,,2020-12-31,,0,,,2020-4-16,218500000,250795555.6,1375500,0,,,13267623.66,,,45830285.34,99112702.71,,,0,160346779.5,250795555.6,,,,,9371281,20541079.85,19027931.9,4810000,,CNY,10541401,合并,年度报告,年度报告
,,,,,0,,,,,0,1183997067,450000,1992892289,314919558.3,,-116063005.7,,,,1262150040,0,1929539889,0,,0,19404886.6,,,1942004880,2111869.05,1740127047,48775540.3,,2045602894,252765242.6,,2019-1-1,2020-4-16,0,,,112736584.3,,,0,24415652.55,26000000,,1,2019-12-31,,,0,,,,2019-12-31,,0,2672182.55,450000,2020-4-16,,450000,135002.06,0,,,-23965652.55,,,134305162.9,1149413456,,,0,29602894.37,,,,,,1910000000,106905258.7,21743470,1990000000,,CNY,10543162,合并,年度报告,年度报告
,,1475700000,,,0,,,,,0,226405124.2,,864238222.9,298394631.3,,-252478940.7,,,40594.45,522179484.6,0,1488213683,0,,0,12033644,,,789300961.8,,646356813.5,74937261.13,,1740692623,217881409.4,,2019-1-1,2020-4-16,0,,,-88492852.36,,,0,53935915.59,1666000000,,1,2019-12-31,,,,,,,2019-12-31,,0,1774546.37,,2020-4-16,14627934,,142661.3,0,,,-53935915.59,,,85352739.11,610672336.9,,,0,74692623.27,,,,,,337377.32,36204318.85,37533435.22,,,CNY,10476646,合并,年度报告,年度报告
,,258000000,,,0,,,,,0,68616029.18,,228622498,70954891.32,,-6835732.46,,,,125553508.4,0,260162459.7,0,,0,2082238.34,,,222977267.1,150029.13,190584500.6,5495201.74,,266998192.2,38037997.43,,2019-1-1,2020-4-16,0,,,3202264.97,,,0,28000000,239050000,,1,2019-12-31,,,,,,,2019-12-31,,0,,,2020-4-16,,,80221.37,0,,,-28000000,,,32788163.21,122351243.5,,,0,27948192.17,,,,,,,18225416.84,28000000,,,CNY,10655627,合并,年度报告,年度报告
,,1611400000,,,0,,,,,0,352131487.2,,658551927.3,121804785.4,,20290332.84,,,196669.67,243502206.6,0,1630272609,0,,0,18408109.38,,,603646841.9,15837460.46,650754312.3,39067624.87,,1609982277,7797614.93,,2019-1-1,2020-4-16,0,,,2975313.9,,,0,45389499.54,1519400000,,1,2019-12-31,,,0,,,,2019-12-31,,0,,20080196,2020-4-16,,20080196,464500,0,,,-25309303.54,,,87815488.9,240526892.7,,,0,90582276.54,,,,,,,89002550.87,45389499.54,,,CNY,10665665,合并,年度报告,年度报告
,,659500000,,,0,,,,,0,637948616.8,,837013510.3,133027219.2,,85649610.32,,,1030249.82,110137149.5,0,670694924.8,0,,0,11179924.8,,,773268637.7,31188243.73,886371947.9,32556628.87,,585045314.5,-49358437.64,,2019-1-1,2020-4-16,0,,,1361936.03,,,0,42282086.15,487500000,,1,2019-12-31,,6322599.68,0,,,,2019-12-31,,0,,,2020-4-16,32637791,6322599.68,15000,0,,,-35959486.47,,,67443353.06,108775213.5,,,0,97545314.48,,,,,,,47952758.91,9644295.15,,,CNY,10669606,合并,年度报告,年度报告
,,,,,0,,,,,0,135630850.5,,426280717.9,183567701,,-168155613.5,,,362428.34,636293291.5,0,112733.34,0,,0,112733.34,,,407329826.6,6036658.06,367981573.3,12914233.15,,168268346.9,58299144.52,,2019-1-1,2020-4-16,0,,,469739915.6,,,0,16286893.77,70888708.33,,1,2019-12-31,,,0,,,,2019-12-31,,0,16286893.77,595520850,2020-4-16,,595520850,,0,,,579233956.2,,,38675809.91,166553376,,,0,97379638.55,,,,,,,10107211.96,,,,CNY,10268137,合并,年度报告,年度报告
,,,,,0,,,,,0,3593786249,27255000,13483810094,2621068087,,-1936990662,,1000000,9697074.77,7714157996,0,11616175588,0,,0,1804725810,,,12294529983,23569265.92,7981936678,1165710845,,13553166250,5501873416,,2019-1-1,2020-4-16,0,,,2340876491,,,0,19466847994,7898674384,,1,2019-12-31,,1713327483,0,,,,2019-12-31,,0,42583797.55,2213530172,2020-4-16,15402220794,18233144656,6274482748,0,,,-1233703338,,,809699551.1,5373281505,,,0,3515540736,14306287001,1745724195,,,,3535967031,957382791,4022043402,2138951130,,CNY,10004106,合并,年度报告,年度报告
,,,,,0,,,,,0,3593786249,27255000,13483810094,2621068087,,-1936990662,,1000000,9697074.77,7714157996,0,11616175588,0,,0,1804725810,,,12294529983,23569265.92,7981936678,1165710845,,13553166250,5501873416,,2019-1-1,2020-4-16,0,,,2340876491,,,0,19466847994,7898674384,,1,2019-12-31,,1713327483,0,,,,2019-12-31,,0,42583797.55,2213530172,2020-4-16,15402220794,18233144656,6274482748,0,,,-1233703338,,,809699551.1,5373281505,,,0,3515540736,14306287001,1745724195,,,,3535967031,957382791,4022043402,2138951130,,CNY,10004106,合并,年度报告,年度报告
,,,,,0,,,,,0,3593786249,27255000,13483810094,2621068087,,-1936990662,,1000000,9697074.77,7714157996,0,11616175588,0,,0,1804725810,,,12294529983,23569265.92,7981936678,1165710845,,13553166250,5501873416,,2019-1-1,2020-4-16,0,,,2340876491,,,0,19466847994,7898674384,,1,2019-12-31,,1713327483,0,,,,2019-12-31,,0,42583797.55,2213530172,2020-4-16,15402220794,18233144656,6274482748,0,,,-1233703338,,,809699551.1,5373281505,,,0,3515540736,14306287001,1745724195,,,,3535967031,957382791,4022043402,2138951130,,CNY,10004106,合并,年度报告,年度报告
,,,,,0,,,,,0,3593786249,27255000,13483810094,2621068087,,-1936990662,,1000000,9697074.77,7714157996,0,11616175588,0,,0,1804725810,,,12294529983,23569265.92,7981936678,1165710845,,13553166250,5501873416,,2019-1-1,2020-4-16,0,,,2340876491,,,0,19466847994,7898674384,,1,2019-12-31,,1713327483,0,,,,2019-12-31,,0,42583797.55,2213530172,2020-4-16,15402220794,18233144656,6274482748,0,,,-1233703338,,,809699551.1,5373281505,,,0,3515540736,14306287001,1745724195,,,,3535967031,957382791,4022043402,2138951130,,CNY,10004106,合并,年度报告,年度报告
,,438000000,,,0,,,,,0,828024456.1,,1136094473,293148675.5,,-690076548.9,,,2156679.02,324639232.4,0,442646961.3,0,,0,3082140.26,,,1087475864,41044745.95,1243367204,7573863.54,,1132723510,-107272730.4,,2019-1-1,2020-4-16,0,,,-47029607.71,,,0,332493196.1,1038000000,,1,2019-12-31,,,0,,,,2019-12-31,,0,16734716.98,900656188.7,2020-4-16,240000000,1080656189,299400,0,,,748162992.5,,,67103191.06,371668840.1,,,0,94723510.23,180000000,,,,,1265421.05,55090881.02,75758479.16,,,CNY,10000012088,合并,年度报告,年度报告
,,203000000,,,0,,,,,0,365535975.3,,673242045.4,59661982.7,,-689253990.9,,,525106.54,141042750.9,0,204347051.7,0,,0,1323069.42,,,646473344.2,4700723.71,542528887.2,22067977.48,,893601042.6,130713158.2,,2019-1-1,2020-4-16,0,,,18583725.17,,,0,348274535.2,864000000,,1,2019-12-31,,,0,,,,2019-12-31,,0,5040248.27,874873986.5,2020-4-16,325000000,924873986.5,23982.3,0,,,576599451.3,,,80252593.85,122459025.8,,,0,29601042.61,50000000,,,,,,37078335.35,18234286.89,,,CNY,10534952,合并,年度报告,年度报告
,,,,,0,,,,2000000,0,80909617.9,,205151321.9,40092454.66,,-44563600.23,,,-276546.92,439742885.6,0,56291.26,0,,0,56000,,,200882013.1,,185191839,4269308.8,,44619891.49,19959482.92,,2019-1-1,2021-3-27,0,,,418421157.3,,,0,121844166.8,,,1,2019-12-31,,,0,,,,2020-12-31,,0,,457120836.2,2020-4-16,113849494.4,565145988.3,291.26,0,,,443301821.5,,,42883283.04,21321728.3,,,0,42619891.49,108025152.1,,,,,,21306483.35,7994672.32,,,CNY,10000023695,合并,年度报告,年度报告
,,,,,0,,,,,0,7221194749,,29262124407,35974414.6,,-150097859.3,,,,9265825887,0,346087759.4,0,,0,,,,28833646633,,12539304015,428477773.4,,496185618.7,16722820391,,2019-1-1,2020-4-16,0,,,-575782889,,,0,17148505421,,,0,2019-12-31,,,,,,,2019-12-31,,0,13462000,,2020-4-16,2102500000,,346087759.4,0,,,-17148505421,,,130475903.7,9841608776,,,0,496185618.7,,,,,,,5151658948,15032543421,,,CNY,10126783,合并,年度报告,年度报告
,,1893976521,,,0,,,,,0,36936168789,260440733,47611308397,3517148947,,-6359786021,,,1735922.8,14853062317,0,2822866339,0,,0,875443277.3,,,46562540120,,42733887094,1048768277,,9182652360,4877421303,,2019-1-1,2020-4-17,0,,,1942501483,,,0,7784173514,7884628809,,1,2019-12-31,,63345196.77,0,,,,2019-12-31,,0,56249688.16,2760440733,2020-4-17,6010494769,11207303792,53446540.51,0,,,3423130278,,,830762288.6,12910560834,,,0,1298023550,8383517862,,,,,,1449807070,1717429057,,,CNY,10004264,合并,年度报告,年度报告
,,1739639003,,,0,,,,,0,988328564.8,,1527772342,286869538.3,,900872980.4,,215636.37,29047.12,545146668.4,0,1934853858,0,,0,25850458.41,,,1371928014,337137,2523260290,155507190.8,,1033980877,-995487948.1,,2019-1-1,2021-3-31,0,,,-105032292.9,,,0,10446372.26,972800000,,1,2019-12-31,,,,,,,2020-12-31,,0,,,2020-4-17,,,169148759.6,0,,,-10446372.26,,,1215935928,650178961.3,,,0,61180877.31,,,,,,,32126258.92,10446372.26,,,CNY,10004269,合并,年度报告,年度报告
,,708200,,,0,,,,,0,152635479.8,,744234463.7,71095936.36,,6907644.48,,,,401210911.3,0,8394172.02,0,,0,,,,733891882.4,,679207225.3,10342581.32,,1486527.54,65027238.4,,2019-1-1,2020-4-17,0,,,55125049.3,,,0,16809833.58,,,1,2019-12-31,,,,,,,2019-12-31,,0,,,2020-4-17,,,71500,0,,,-16809833.58,,,364043671.6,346085862,,,0,1486527.54,,,,,,7614472.02,91432137.59,16809833.58,,,CNY,10005691,合并,年度报告,年度报告
,,1000000000,,,0,,,,,0,221218668.3,,1554153923,213551704.2,,378137937.9,,,12.58,1317911753,0,1013504518,0,,0,13496712.34,,,1517416820,,1172244333,36737103.35,,635366580.2,381909590.5,,2019-1-1,2020-4-30,0,,,711337067.4,,,0,48710473.54,600000000,,1,2019-12-31,,,,,,,2019-12-31,,0,,,2020-4-17,,,7805.8,0,,,-48710473.54,,,243587066.3,606574685.4,,,0,35366580.24,,,,,,,493886894,48710473.54,,,CNY,10005699,合并,年度报告,年度报告
,,1597000000,,,0,,,,,0,428673785.7,,1977443631,447091776.4,,-510415626,,,,230476515.1,0,1623934114,0,,0,26791776.08,,,1934802481,,1244607009,42641149.24,,2134349740,732836621.2,,2019-1-1,2020-4-17,0,,,-197960247.5,,,0,420381242.8,1910000000,,1,2019-12-31,,,,,,,2019-12-31,,0,,,2020-4-17,5277778.26,,142337.75,0,,,-420381242.8,,,39680281.36,428436762.6,,,0,224349739.8,,,,,,,329161166,415103464.5,,,CNY,10004068,合并,年度报告,年度报告
,,12367441000,,,0,,,,,0,11052760068,32000000,11524169661,208951683.3,,-130156885.9,,,447451.3,504357292.8,0,12402464820,0,,0,34055868.21,,,11423550086,12041296.96,11489897864,88578278.28,,12532621706,34271796.94,,2019-1-1,2020-4-17,0,,,-79163945.31,,,0,35726307.68,12326148532,,1,2019-12-31,,,0,,,,2019-12-31,,0,1859501.73,32000000,2020-4-17,26000000,52000000,967951.81,0,,,16273692.32,,,161332511.8,583521238.1,,,0,206473174,20000000,794929.8,,,,,66853601.08,7866805.95,,,CNY,10002416,合并,年度报告,年度报告
,,3120000000,,,0,,,,,0,1976007884,12800000,2776380737,158134686.7,,-794067961.5,,,,217799856.5,0,3165347812,0,,0,45224898.05,,,2761125325,,2427073624,15255412.76,,3959415773,349307113.6,,2019-1-1,2020-4-17,0,,,-948630633.1,,,0,2716811472,3403350000,,1,2019-12-31,,,0,,,,2019-12-31,,0,,12800000,2020-4-17,2495141687,2212941687,122913.76,0,,,-503869785.2,,,71416000.86,1166430490,,,0,474931773.3,2200141687,,,,,,221515052.1,221669785.2,81134000,,CNY,10005769,合并,年度报告,年度报告
,,81993000,,,0,,,,220044202.2,0,31968856831,28625000,34876151292,964574425.2,,-1336216686,,,,2306176178,0,190142757.2,0,,0,34359028.05,,,34068243552,550036.89,34673739955,807357703.2,,1526359443,202411337.1,,2019-1-1,2020-4-17,0,,,426206831.7,,,0,7162117705,456052700.4,,1,2019-12-31,,647699177.6,0,,,,2019-12-31,,0,1369487793,28625000,2020-4-17,5499238225,8722129886,5587979.19,0,,,1560012181,,,1044924849,1879969347,,,0,821377613,8045805708,18015090.2,,,,68202750,695383850.3,293391687.9,28884927.62,,CNY,10005807,合并,年度报告,年度报告
,,,,,0,,,,,0,40425266710,,46166831199,1945121654,,-1948450606,,,8688215.52,4361207771,0,4581646.34,0,,0,,,,45921946971,4689996.69,44065953824,240194231.6,,1953032252,2100877375,,2019-1-1,2020-12-22,0,,,-712432826.5,,,0,18628143218,1140000,,1,2019-12-31,,,0,,,,2019-12-31,,0,1151769513,,2020-4-17,16736428081,17754595407,4581646.34,0,,,-873547811.5,,,641286100.4,5073640597,,,0,1951892252,17754595407,82177283.12,,,,,1054279360,739945624.2,,,CNY,10005816,合并,年度报告,年度报告
,,,,,0,,,,23946413.91,0,8109739695,641390646.9,13282247360,1680812937,,-2079373021,,,4619198.17,1636954895,0,60601351.28,0,,0,25053718.89,,,12570247602,121458880.1,11377600366,590540877.3,,2139974372,1904646994,,2019-1-1,2020-4-17,0,,,415007735.2,,,0,10333178597,539039115.1,,1,2019-12-31,,1441113900,0,,,,2019-12-31,,0,334701443,641390646.9,2020-4-17,9151785866,10918293161,13212034.31,0,,,585114563.9,,,711774812.1,1221947160,,,0,1576988843,8835788614,186366171.2,,,,22335598.08,875272922.1,846691288,,,CNY,10002619,合并,年度报告,年度报告
,,329950000,,10545091294,0,,,,4678173809,0,39462041869,10315566609,60652572766,3684595279,,-9652024547,,4250000.07,4887453.47,24376773742,0,864684841.5,0,,0,43084123.43,,,55500269219,1276185.78,56819218695,5151027362,,10516709388,3833354072,,2019-1-1,2020-4-17,0,,,1152120493,,,0,50952161964,2214980685,,1,2019-12-31,,6991538122,0,,,,2019-12-31,,0,6129350796,10504817549,2020-4-17,38545604148,57918065479,85931.23,0,,,6965903514,,,8283881101,23224653250,,,0,272402201.1,29876618513,37873744.77,,,,487314786.7,5388700445,6277207021,3351152694,,CNY,10002582,合并,年度报告,年度报告
,,397423777.7,,,0,,,,35672265.27,0,2368329744,7704000,4379696542,181257633.6,,-528298134,,,4615768.98,662388136.8,0,403417453.1,0,,0,5274720,,,4315578048,6421147.47,2967450886,57697347.26,,931715587.1,1412245656,,2019-1-1,2021-3-30,0,,,-23407070.46,,,0,1780556171,395000000,,1,2019-12-31,,,0,,,,2020-12-31,,0,404250083.3,11204000,2020-4-17,939052798.3,868585809.6,718955.44,0,,,-911970361.6,,,39688114.02,685795207.3,,,0,501043321.8,857381809.6,2450000,,,,,378175395.2,437253289.6,,,CNY,10007135,合并,年度报告,年度报告
,,298260000,,,0,,,,,0,54039670473,1500000000,1.00207E+11,2629231922,,-3831429083,,,13068618.91,3019040272,0,1559342860,0,,0,52546574.92,,,62774633361,53176159.02,96026602367,37378873544,,5390771943,4180080697,,2019-1-1,2020-4-17,0,,,383460009.3,,,0,24323942819,250470000,,1,2019-12-31,,14826390595,0,,,,2019-12-31,,0,17112670997,1500000000,2020-4-17,6364208397,24345682595,605691.49,0,,,21739776.41,,,38096319769,2635580262,,,0,4174635247,8019292000,78522902.09,,,,1207930594,1261380202,847063424.7,965666696.4,,CNY,10007152,合并,年度报告,年度报告
,,,,,0,,,,,0,16896997765,30000000,20251283582,1066907358,,-581297866.6,,,3196241.19,465267723.3,0,6457732135,0,,0,14034176.29,,,19572006033,409693896.4,18656713667,269583653.2,,7039030001,1594569916,,2019-1-1,2021-3-23,0,,,195022789,,,0,3090455827,,,1,2019-12-31,,48855668.58,0,,,,2020-12-31,,0,179438361.3,58118060,2020-4-17,2582890213,2269010326,6417958.29,0,,,-821445501.2,,,410923868,270244934.4,,,0,553945281.2,2162036597,50000000,,,,6437280000,281884676.4,328127252.9,6485084720,,CNY,10004132,合并,年度报告,年度报告
,,720000000,,,0,,,,,0,834723666.5,,1880303873,254459590,,-246167137.4,,,-377041.66,750679021,0,746111111.1,0,,0,18903684.99,,,1829454805,16782.92,1501338074,50832285.33,,992278248.5,378965798.5,,2019-1-1,2020-4-18,0,,,47722233.56,,,0,84699385.91,880010000,,1,2019-12-31,,,,,,,2019-12-31,,0,750507.16,,2020-4-18,185161.92,,7207426.14,0,,,-84699385.91,,,200700320.4,702956787.4,,,0,112268248.5,,2840508.57,,,,,211454497.6,83763716.83,,,CNY,10002283,合并,年度报告,年度报告
,,,,,0,,,,,0,1363750099,,1968236357,272739305.7,,-517229666,,,-13710.53,1564949617,0,854563222.7,0,,0,24157176.36,,,1848676324,24961015.88,1905417505,94599016.92,,1371792889,62818852.08,,2019-1-1,2020-4-17,0,,,200685617.8,,,0,1016067575,,,1,2019-12-31,,571177716.8,0,,,,2019-12-31,,0,299884105.8,,2020-4-17,600000000,1671177717,406046.38,0,,,655110142.2,,,163285778.4,1364263999,,,0,751792888.7,1100000000,570000,,,,830000000,105642321.7,116183468.8,620000000,,CNY,10003938,合并,年度报告,年度报告
