CAPITALRESERVE,SETTLEMENTPROVISION,LTACCOUNTPAY,BILLREC,LLIABOTHER,OTHERPAY,LASSETOTHER,LOANADVANCES,INTERESTPAY,SPECIALRESERVE,SELLBUYBACKFASSET,REPORTDATE,LIABOTHER,ADVANCEPAY,LTREC,SUMLLIAB,SUMLASSET,OTHERREC,ANTICIPATELIAB,NONLLIABONEYEAR,GENERALRISKPREPARE,SUMASSET,TRADEFLIAB,MONETARYFUND,DEFERINCOMETAXASSET,MINORITYEQUITY,OILGASASSET,ACCOUNTPAY,SUMLIABSHEQUITY,SUMNONLLIAB,BUYSELLBACKFASSET,AGENTTRADESECURITY,BORROWFROMCBANK,COMMPAY,INVENTORYSHARE,OTHERLASSET,ENDDATE,SUMLIAB,BORROWFUND,ACCOUNTREC,PREMIUMREC,SHEQUITYOTHER,SUMPARENTEQUITY,DEFERINCOME,ESTATEINVEST,STARTDATE,PARENTEQUITYOTHER,NONLLIABOTHER,OTHERNONLLIAB,PRODUCTBIOLOGYASSET,INTANGIBLEASSET,RICONTACTRESERVEREC,DIVIDENDREC,ADVANCERECEIVE,STBORROW,SALARYPAY,SURPLUSRESERVE,NONLASSETOTHER,SHARECAPITAL,LTBORROW,DEFERINCOMETAXLIAB,RETAINEDEARNING,SUMSHEQUITY,ANTICIPATELLIAB,CONSTRUCTIONPROGRESS,INTERESTREC,OTHERLLIAB,LATESTNOTICEDATE,HELDMATURITYINV,OTHERNONLASSET,INVENTORY,ASSETOTHER,TAXPAY,FIXEDASSET,CONTACTRESERVE,SUMNONLASSET,BONDPAY,NONLASSETONEYEAR,LTDEFERASSET,FIRSTNOTICEDATE,GOODWILL,RIPAY,STBONDREC,DIVIDENDPAY,LTEQUITYINV,AGENTUWSECURITY,DEVELOPEXP,RIREC,SALEABLEFASSET,LENDFUND,BILLPAY,DEPOSIT,SUSTAINBOND,CLHELDSALEASS,OTHERCINCOME,FVALUEFASSET,LTSALARYPAY,PREFERSTOCBOND,CLHELDSALELIAB,SUSTAINBOND,DEFINEFVALUEFASSET,FVALUEFLIAB,DEFINEFVALUEFLIAB,PREFERSTOCBOND,OTHEREQUITYOTHER,OTHEREQUITY,DERIVEFLIAB,DERIVEFASSET,SHORTFINANCING,ACCOUNTBILLPAY,ACCOUNTBILLREC,OTHERNONFASSET,OTHCREDINV,OTHEREQUITYINV,CREDINV,DRAWINGEXP,CONTRACTLIAB,CONTRACTASSET,AMORCOSTFLIAB,HELDSALEASS,FVALUECOMPFASSET,AMORCOSTFLIABFLD,HELDSALELIAB,FVALUECOMPFASSETFLD,AMORCOSTFASSETFLD,AMORCOSTFASSET,MARGINOUTFUND,CURRENCY,REPORTSOURCETYPE,REPORTTIMETYPE,COMPANYCODE,COMBINETYPE,TOTAL_OTHER_RECE,FINANCE_RECE,TRADE_FINLIAB_NOTFVTPL,USERIGHT_ASSET,LEASE_LIAB,TRADE_FINASSET_NOTFVTPL,TOTAL_OTHER_PAYABLE,CONSUMPTIVE_BIOLOGICAL_ASSET
1835443769,,27210189.51,1377068650,,,,,,,,2019-12-31,,36036216.41,,6725146964,5581375151,,,776613386.4,,10521029239,,2168517578,138323978.9,12000000,,1015506694,10521029239,72290545.38,,,,,,261402896.3,2020-9-30,6797437510,,753156694,,,3711591729,4636622.1,,2019-1-1,,,,,223660728.3,,,154267980.6,2691960303,103101347.3,211351015.3,,775464304,,40443733.77,644179970.7,3723591729,,208174990.2,,100000000,2020-10-28,,169239572.1,689119369.6,,231335772.1,3305028460,,4939654088,,,107972066.7,2020-4-25,,,,,,,,,,,1610743762,,,,245152669.7,,,,,,,,,,,,,,,2626250456,2130225344,,,787254291.8,,,,,,238896777,,,,,,,,CNY,三季度报告,年度报告,10005530,合并,57176969.79,,,,,,41617718.9,
474063796.8,,,110470895.6,,,,,,,,2019-12-31,,401211.76,,153915328.1,491486161.5,,,,,846744431.7,,314336897.5,2116239.49,,,34882936.96,846744431.7,70668035.54,,,,,,343147.66,2020-12-31,224583363.7,,5953983.1,,,622161068,38706031.23,14529470.05,2019-1-1,,,,,134702259.5,,,31063211.01,,23841430.09,45898527.36,,239471267,,,-137272523.1,622161068,,57544812.72,,,2021-3-30,,,50882354.51,,14222500.55,143418579,,355258270.2,,,2946909.44,2020-4-9,,,,,,,,,,,,,,,,,31962004.31,,,,,,,,,,,,,34882936.96,116424878.7,,,,,,,,,,,,,,,,,CNY,年度报告,年度报告,10005531,合并,9097671.36,,,,,,49905249.5,
6693331408,,754596345.5,20481214.2,,,,,,2085056.05,,2019-12-31,,139022541.1,31669999.99,7055264889,8764113124,,77637436.42,1844450941,,37449855965,,1069661502,24816480.3,136560640.8,,1633549858,37449855965,16927913101,,,,,,70247850.54,2020-9-30,23983177990,,7114290187,,,13330117334,500366305.9,1762415.46,2019-1-1,,,,2779246.41,530112867,,,19837139.7,2300878910,780548.51,135705174.4,,3007098032,15095313013,,3494650587,13466677975,,797780231.5,,,2020-10-31,,1488608100,130762259,,46462352.72,25570979915,,28685742842,500000000,,221493731.6,2020-4-18,,,,,,,,,,,372672168.1,,,,-2752923.17,,,,,,,,,,,,,,,2006222026,7134771402,,,15739854.67,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10005532,合并,130247798.5,89399771.59,,,,,836632972.5,
1419669266,,3226941.53,,,,,,,,,2019-12-31,,56007002.47,,663165597.3,3425368913,,,,,4251015660,,365081089.2,2639861.4,366229487.7,,146212668.4,4251015660,10989357.01,,,,,,19082866.1,2020-9-30,674154954.3,,120275277.3,,,3210631218,2912000,130800469.4,2019-1-1,,,,8795318.84,103286948.9,,,223187644.4,7010000,9749936.08,33035032.64,,1931780892,,4850415.48,-173853972.7,3576860705,,3340804.49,,,2020-10-31,,28359949.55,2265111813,,26057457.67,347900313.2,,825646746.3,,7040400,7162347.82,2020-4-30,98489372.61,,,5413335.1,66211360.08,,,,,,86706307.79,,,,,,,,,,,,,,,,,,,232918976.2,120275277.3,,,28660000,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10005533,合并,254656160.5,43832010.33,,,,294282294.5,164241583,
192590664.3,,,,,,,,,,,2019-12-31,,6961937.48,,460144013.3,1248793440,,589926.51,,,1508165366,,131292231.2,2185615.67,65034351.56,,77090153.46,1508165366,36756301.97,,,,,,20375471.21,2020-9-30,496900315.3,,89468148.31,,,946230699.1,,61795738.08,2019-1-1,,,,,20278576.81,,,217735763.8,58108194.16,59231672,80264336.24,,439679218,,36166375.46,237364814.1,1011265051,,965418.4,,,2020-10-31,,,133225284.8,,13917425.33,44823921.95,,259371926.3,,,511013.7,2020-4-18,22905462.09,,,,331923.59,,,,,,,,,,,,,,,,,,,,,-3668333.57,,,,77090153.46,89468148.31,105574256,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002636,合并,35720671.68,5570000,,,,826179695,34060804.57,
3238797.67,,188860.79,48966873.99,,,,,,536141.66,,2019-12-31,,17717086.4,,2047340087,4505616561,,,8636.87,,6246772696,,990863519.7,49761840.23,565701054.5,,589809712.8,6246772696,81411936.04,,,,,,31301057.14,2020-12-31,2128752023,,1943242698,,,3552319619,34930630.52,,2019-1-1,,,,,143512565.2,,,18479375.96,726953159.7,126773408.5,80121595.34,,1921405191,6043289.15,40249155.58,1462134388,4118020673,,27498145.87,,,2021-3-16,,15721271,995981510.1,,77089740.36,1089541726,,1741156135,,,13154066.63,2020-3-31,99820669.51,,,,132655820.5,,,,,,465256156.5,,,,84883504.64,,,,,,,,,,,,43825,58150,,1055065869,1992209572,169490029.2,,,,,,,,,,,,,,,,CNY,年度报告,年度报告,10002637,合并,20480584.83,395498509.3,,,,61506571.69,42926070.97,
5022635325,,566061192.8,2875973.58,,,,,18466522.51,1371475.2,,2019-12-31,,206793306.9,27386638.51,5793947253,7097409045,,88421905.42,333682437.3,,16355880299,,1075728948,109680635.1,,,1830003670,16355880299,5063738701,,,,,,185998726.7,2020-9-30,10857685954,,2254803713,,,5498194345,15506301.61,3376692.42,2019-1-1,,,31238134.2,,3517545609,,,1911952499,457698068.3,498660289.9,28968334.97,,883396363,2587767739,795351968,-565060555.3,5498194345,,344576867.2,,302700558,2020-10-31,,41814425.69,3131164088,,104572794.8,1538796379,,9258471254,,,8125229.76,2020-4-24,3470847055,,,,,,196321723.2,,,,,,,,126883402.4,,979391460.1,,,,,,,,,,4823916.48,6293887.58,,1830003670,2257679687,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002639,合并,26070212.12,207680187.8,,,,,349853019.5,
1911035098,,16102648.51,,,,,,10675916.58,,,2019-12-31,,316972437,40566799.42,8455071281,10121950310,,3861059.58,690107516.9,,19703547199,,2000575843,388476168.9,432027787.8,,2548806600,19703547199,3829006702,,,,,11604240,142343220.9,2020-9-30,12284077983,,3338668301,,,6987441428,134050188.3,428489400,2019-1-1,,,258636228.7,,1252385305,,6993000,358373263.2,3154369206,201238991.3,389158449.7,,1301211586,2905363931,231292545.8,3889950019,7419469216,,351687060.9,,25132181.82,2020-10-31,,167516523,2758556805,,191195153.2,3741919929,,9581596889,,,68205720.95,2020-4-29,1377390811,,,,1132220261,,166747939.2,,,,918956880.8,,,,-492309484,,279700099.6,,,,,,,,,,,,,3467763481,3338668301,465990970.8,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002640,合并,405693072.5,1159140631,,,,,366891487.2,
3320308861,,,,,,,,,1882725.29,,2019-12-31,,1185505716,,15339924778,5286427698,,34551.59,440638611.1,,19495345077,,434303830.7,2560013.3,,,1620281406,19495345077,5424931.26,,,,,,107775480,2020-9-30,15345349709,,89319438.71,,,4149995368,5390379.67,,2019-1-1,,,,,16751034.62,,,1564243057,5538320796,112103611.3,798073243.1,,1532897870,,,-1502121926,4149995368,,529494802.3,,79872229.46,2020-10-29,,6117557,3101585617,,2142662.75,13602583213,,14208917380,,,51410759.73,2020-4-28,,,,,,,,,,,5765144942,,,,-1045405.36,,,,,,,,,,,,,,,7385426348,89319438.71,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002641,合并,10244778.08,357692836.8,,,,,217177462.1,
1688430017,,218573004.7,635849486.2,,,,,4006851.75,106484730,,2019-12-31,,1135089757,146861336,12352684466,26362674453,,43820528.45,129988472.5,,36725261355,,5426627051,725627988.1,4486849815,,5923966281,36725261355,2771577559,,,,,,146669272.5,2020-9-30,15124262025,,9058330474,,,17114149516,1312839497,126812813.2,2019-1-1,,,,2095913.81,2049541478,,2824000,2792750485,369000000,930837661.2,493371046,,4138588892,110441818.2,13907855.87,10665084109,21600999330,,1761845978,17277465,109262916.8,2020-10-30,,34913382.65,5752208050,,323078347,4585198384,,10362586902,,54179418.66,90829105.2,2020-4-28,7035150.56,,,44863256.51,616305617.2,,769736.65,,,,739037507.3,,,,22190721.55,,1071994854,,,,,,,,,,,,,6663003788,9694179960,,,214750017.7,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002642,合并,329090181.3,3821902245,,,,2728518.75,1034762796,
4247940206,,26908456.91,,,,,,29486.11,421769177.1,,2019-12-31,,338402162.3,,8490143154,16504269913,,265339417.1,,,31856542935,,1732204670,507182160.7,12195376.83,,6862938534,31856542935,693563970.3,,,,,,4443701921,2020-12-31,9183707124,,4837527878,,,22660640434,158594514.4,,2019-1-1,,,,,1134629544,,,896841046.8,,137424595.6,1656646711,,4421354800,220000000,22721581.87,11844047878,22672835811,,670874018.4,2815811.42,,2021-3-23,,,5129378266,,439122831.4,10761571159,,15352273022,,,77665431.11,2020-3-24,13075057.26,,,,2006252573,,,,,,,,,,68881661.47,,,,,,,,,,,,,,,6862938534,4837527878,,,181023078,,,,,,,,,,,,,,CNY,年度报告,年度报告,10002643,合并,23055015.71,,,,,,153816145.9,
10587320348,,458132294,8375401956,,,,,,,,2019-12-31,,2692415606,,27421189421,97109603706,,,1433749770,,1.79E+11,,54977077591,1099391022,4958766801,,7303645233,1.79E+11,9035543135,,,,,,425091810,2020-12-31,36456732556,,1273619922,,,1.37E+11,449458832,85734294,2019-1-1,,,,,9978706283,,,,2941698150,1480291712,2649651290,,5299302579,3871291872,723773386,1.19E+11,1.42E+11,,6237843095,,,2021-3-26,,692135262,5571522957,,6703915585,58858416078,,81667577830,3498053867,27960000,,2020-3-21,514398098,,,,3820612569,,,,,,,,,,143509977,,,,,,,,,,,,,,,7303645233,9649021878,,,326095800,,,3493690637,,,9810993,,,,,,,,CNY,年度报告,年度报告,10002644,合并,3623379951,3350585849,,54245329,34832884,16782737071,4064198334,
1812761603,,169646806.4,39778326.51,,,,,,,,2019-12-31,,37808691.1,,5103752938,3577819120,,,574218308.3,,9449664253,,1466516831,63165197.6,57698971.78,,1225793557,9449664253,209221744.2,,,,,,93452730.38,2020-9-30,5312974682,,442064037.7,,,4078990599,5691666.67,,2019-1-1,,,,,554297578.6,,,71532859.55,1200348007,54048421.5,137450789.4,,1428770000,30000000,3883271.21,702225533.7,4136689571,,435669562.4,,,2020-10-31,,157629457.5,785510306.1,,91412790.74,4253741186,,5871845133,,,115171.06,2020-4-25,31272366.48,,,,251611804.4,,,,,,1806701024,,,,-2217326.92,,,,,,,,,,,,,,,3032494581,481842364.3,,,124342809,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002645,合并,254918230.3,457769966.9,,,,,79697969.26,
1652463808,,3396976.45,562637.5,,,,,,5706391.76,,2019-12-31,,173392963,3801777.1,6200817817,5702007134,,,154799613.2,,11607910627,,1105333757,107105192.4,513522503,,1599834145,11607910627,714237826.6,,,,,,95137707.08,2020-9-30,6915055643,,1887604975,,,4179332481,109196426.1,133292056.8,2019-1-1,,,,,550893651.4,,5000000,1126757847,2328821581,124507440.3,122377582.7,,406428091,465488750.5,136155673.5,2011479474,4692854984,,419968032.8,,,2020-10-31,,35570709.21,2152641016,,85846928.36,2378230521,,5905903493,,2859961.67,157132978.9,2020-4-18,290648893.2,,,30636745.01,1496110164,,,,,,237867886.4,,,,-19122866.32,,,,,,,,,,,,,,,1837702032,1888167612,,,333149516.7,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002646,合并,202086815.9,40516946.52,,,,41870354.48,542382374.8,
1762111795,,,133306487,,,,,,,,2019-12-31,,90457997,26029129,9112398425,10168316661,,,90000000,,17538382707,,7147448420,134488481,1121556032,,597049158,17538382707,131794359,,,,,482696342,809127224,2020-12-31,9244192784,,1234210969,,,7172633891,68572162,,2019-1-1,,,,,870242780,,,1267738456,4235544650,1158983615,997252171,,2503898164,45000000,18222197,2394562400,8294189923,,,,123771936,2021-3-27,,69489140,22859468,,299898103,2509501286,,7370066046,,,18185090,2020-3-28,890890412,,,,1781941480,,,,,,,,,,-2494297,,,,,,,,,,,,,,,597049158,1367517456,1069298248,,,,,,,,53557307,,,,,,,,CNY,年度报告,年度报告,10002647,合并,456289435,,6658487,,,221059354,1332754020,
2474239758,,,,,,,,,,,2019-12-31,,485049608.1,240000000,8276905592,9047405245,,,465850419.5,,12799696533,,2616750262,46580544.65,232866650.1,,1342299062,12799696533,305629360.2,,,,,90773946.46,34597026.5,2020-9-30,8582534952,,3945385161,,,3984294931,52456993,66881101.25,2019-1-1,,,,,400368103.3,,,270867633.3,2984201796,7904078.88,104050836.6,,866298784,166272916.4,5032001.37,630308626.2,4217161581,,137343458.1,,314715809.1,2020-10-28,,194540000,1317494120,,208510165.3,613566407.3,,3752291288,81867449.4,,8688113.68,2020-4-25,1103271603,,,,435127085.7,,111333574.2,,,,2036078086,,,,170872.48,,,,,,,,,,,,,,,3378377148,3945385161,394591296.5,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002649,合并,313164158.5,218884910,,,,116080000,646478542.3,
696086894.3,,48730000,143598008.4,,,,,163040.4,12168130.96,,2019-12-31,,27938713.34,,545150117.1,1789725051,,174308.22,46098076.74,,2761452327,,182023548.5,31874656.85,31915473.47,,133483658,2761452327,244513876.4,,,,,,396247271,2020-9-30,789663993.5,,223544440.6,,,1939872860,112794530.5,20612144.63,2019-1-1,,,,,98921349.44,,,11237237.15,250000000,47783591.78,200734530.3,,399553571,28400000,28461057.85,638303638.6,1971788333,,26314831.57,,,2020-10-29,,43388653.39,433631159.1,,10344976.57,715242854,,971727275.2,,,,2020-4-30,106104.49,,,498660.47,8972680.8,,,,,,21701580,,,,-6973905.37,,25953979.83,,,,,,,,,,,,,155185238,367142449,,,26294000,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002651,合并,5352040.67,23750728.12,,,,353639141.8,24500996.82,
173471737.9,,805065.28,,,,,,,,,2019-12-31,,98440249.21,11560613.35,698878657.2,338859076,,,61657258.46,,2184807503,,125336978.1,9344082.32,308165666,,3248332.95,2184807503,626622192.5,,,,,,56042730.03,2020-9-30,1325500850,,8408443.91,,,551140987.3,2482509.69,43009388.16,2019-1-1,,,223161012,35927714.91,573777161.5,,,10141203.05,160293081.3,18392242.38,43151062.04,,128800000,314633580.1,85540025.41,209338728.3,859306653.3,,844954563.6,,910698.59,2020-10-30,,,2083533.65,,12168100.39,174814244.7,,1845948427,,,35544002.67,2020-4-25,,,,4136920.63,95625283.03,,,,,,,,,,-3620540.9,,,,,,,,,,,,,,,3248332.95,8408443.91,500000,,20891372.87,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002652,合并,48547141.1,,,,,,432067740.2,
3808818930,,2183795725,,,,,,200916864.9,823190.26,,2019-12-31,,242446944.5,150941799.1,14834701973,5008163267,,335094804.3,6540941504,,22373532646,,1990910104,147168551.3,-934834251.5,,2151557003,22373532646,5068139181,,,,,,102003859.5,2020-9-30,19902841154,,403818692.6,,,3405525743,150408651.6,,2019-1-1,,,,,2235312460,,,891517870.4,2755001553,153602474.2,253518251.8,,1961224057,2398840000,,-2618858687,2470691491,,1100840876,,,2020-10-28,,531565240.7,937447384.6,,110201111.5,12799109264,,17365369379,,,135220228.9,2020-4-22,,,,,249060959.4,,,,,,1521367270,,,,,,,,,,,,,,,,,,,3672924274,403818692.6,,,16150000,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002653,合并,1263812949,67723332.71,,,,,710513186.7,
877318186.3,,6635172.42,60998685.81,,,,,,73227663.89,,2019-12-31,,171337246.7,52648983.06,3555918641,4904190540,,,50270785.19,,10894092746,,1110777607,29467238.87,699687445.6,,1332601731,10894092746,942387088.8,,,,,45409280,214566399.1,2020-9-30,4498305730,,675042931.3,,,5696099571,62485523.54,104430730.8,2019-1-1,,,,,548261952.7,,,221511777.2,1036855205,153730288.2,527091722.1,,705284633,872262000,1004392.87,3565354604,6395787016,,946132230.9,,,2020-10-29,,31848153.42,1434757797,,69695642.34,3897451611,,5989902206,,,21276784.86,2020-4-29,93645289.54,,,40448747.91,221833371.2,,,,,,524017558.3,,,,-6767958.33,,,,,,,,,,,,,,,1856619289,736041617.1,38430000,,,4475859.73,,,,,35194041.91,,,,,,,,CNY,三季度报告,年度报告,10002654,合并,164422025.6,664261990.5,,,,372831815.4,167235654.6,
1689640307,,41205182,,,,,,,,,2019-12-31,,476568092,,8230772133,7205510710,,,614099,,17637106805,,2480002990,439768085,1699002691,,2514817536,17637106805,1989393626,,,,,193200,192284806,2020-12-31,10220165759,,1598355143,,,5717938355,311673110,,2019-1-1,,,,827864881,369937729,,,1012944395,1493958158,386882175,612243755,,1224487509,617455993,188481672,2355262555,7416941046,,669061668,,,2021-3-30,,114412625,2306975111,,369870064,7590967529,,10431596095,830577669,,11676710,2020-4-21,330236841,,,,75203324,,,,,,,,,,-163502571,,,,,,,,,,,,28312398,30727126,,2514817536,1598355143,,,2466703,,,,,,18148150,,,,,,,,CNY,年度报告,年度报告,10002655,合并,102449292,,,,,,2423373308,
2420221207,,137271.31,,,,,,,,,2019-12-31,,44638868.02,,1296890722,2939515172,,447770.64,,,7845324492,,1021755453,,-218363362.6,,140229185.8,7845324492,118619935,,,,,,34086033.15,2020-12-31,1415510657,,12913918.26,,,6648177198,3959427.3,,2019-1-1,,,,,421363428,,,503480147.7,,289888418.4,1637812989,,1777679909,4451729.61,,812309782.4,6429813835,,43994631.91,,,2021-3-30,,511500706.4,217765449.3,,88866640.04,3192519671,,4905809321,,,44106346.24,2020-3-30,,,,,681324532.8,,,,,,,,,,153310,,109623736.1,,,,,,,,,,,,,140229185.8,12913918.26,,,11000004,,,,,,,,,,,,,,CNY,年度报告,年度报告,10002656,合并,204588311.7,,,,,1403767138,274426330.3,
3444317455,,372579660,75100000,,,,,,,,2019-12-31,,117156091,,13353780994,21001818050,,,22208025,234715680,37312383547,,15301983408,1455035532,741787822,,2167178181,37312383547,4045231697,,,,,,564677336,2020-12-31,17399012691,,151069427,,,19171583034,2519926935,36504682,2019-1-1,,,,,2558572455,,,,270906631,1458665786,1400704380,,1350982795,209180,184035480,12788210357,19913370856,,178993842,,305436538,2021-3-29,,72852914,3181769333,,513058160,10222034465,,16310565497,,,35255388,2020-3-30,1307103982,,,,376641802,,,,,,220825323,,,,-47347633,,931008557,,,,,,,,,,,,,2388003504,226169427,600000,,,,,5970644849,,,,,,,,,,,CNY,年度报告,年度报告,10002658,合并,86269436,,,66970435,37471885,1523793019,2424857501,
458465019.7,,115201062.1,200000,,,,,69702945.52,,,2019-12-31,,173044374.1,13062971.52,7144821952,5274396772,,60230804.3,409906224.4,,9971077545,,898159044.7,75478491.7,12657228.73,,2299459527,9971077545,928390449.6,,,,,,89341265.18,2020-9-30,8073212402,,1492043924,,,1885207914,81531445.03,122827818.2,2019-1-1,,,,,119384005.5,,,1423786429,1197380000,106373834,15471983.67,,2194891204,649668353.2,21758785.04,-776109523.3,1897865143,,362054637.6,,16987963.41,2020-10-31,,77922397.17,2069348188,,65116833.51,3272308489,,4696680773,,18710460.85,107751302.5,2020-4-29,81356056.06,,,,5438061.24,,29971541.59,,,,378088407.7,,,,-7510769.83,,,,,,,,,,,,,,,2677547935,1492243924,,,429125000,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002659,合并,174751846.5,274217023.4,,,,84580646,1247722733,
716382771.2,,2788948.87,,,,,,15756923.4,,,2019-12-31,,14986702.88,,6579308801,9933364780,,,246272528,,16076860681,,2851556865,130332082.6,293307297,,1311920915,16076860681,2736373889,,,,,364137826.1,305906684.2,2020-12-31,9315682690,,503939984.7,,,6467870694,390000,5279984700,2019-1-1,,,,,46123736.05,,,3687325861,52275000,27943790.92,354323805.1,,1695947339,1744553000,988641940.5,4065354605,6761177991,,481769705.4,10616523.43,,2021-3-25,,12051265.7,5641821971,,301207615.9,41745036.47,,6143495901,,,4645638.4,2020-3-11,8115404.39,,,,138728332,,,,,,,,,,,,,,,,,,,,,,,,,1311920915,503939984.7,,,,,,,,,,,,,,,,,CNY,年度报告,年度报告,10002661,合并,93993166.16,,,,,521159406.4,952363089.9,
3083264353,,,,,,,,37238069,,,2019-12-31,,2322603.77,,4616943693,11174404666,,,1342578350,,18212931353,,2140878215,21230697.19,1273770185,,861200172.3,18212931353,6046432867,,,,,,113909128.2,2020-9-30,10663376560,,414870708.7,,,6275784608,6486075.85,4922459948,2019-1-1,,,,,160801.87,,,59786851.06,1206000000,7952380.72,63197947.48,,1873304804,3722769369,22261235.88,1256017503,7549554793,,328182.94,,34336042.5,2020-10-30,,5000000,7997793272,,125842536.2,19474940.66,,7038526688,2294916187,,37310953.38,2020-4-15,,,,,1731236300,,,,,,,,,,,,,,,,,,,,,,,,,861200172.3,414870708.7,301324864.1,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002662,合并,450019917.8,,,,,54610820.6,979247359.8,
3083264353,,,,,,,,37238069,,,2019-12-31,,2322603.77,,4616943693,11174404666,,,1342578350,,18212931353,,2140878215,21230697.19,1273770185,,861200172.3,18212931353,6046432867,,,,,,113909128.2,2020-9-30,10663376560,,414870708.7,,,6275784608,6486075.85,4922459948,2019-1-1,,,,,160801.87,,,59786851.06,1206000000,7952380.72,63197947.48,,1873304804,3722769369,22261235.88,1256017503,7549554793,,328182.94,,34336042.5,2020-10-30,,5000000,7997793272,,125842536.2,19474940.66,,7038526688,2294916187,,37310953.38,2020-4-15,,,,,1731236300,,,,,,,,,,,,,,,,,,,,,,,,,861200172.3,414870708.7,301324864.1,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002662,合并,450019917.8,,,,,54610820.6,979247359.8,
266718700,,,,,,,,,,,2019-12-31,,138455.8,,57450373.97,646656397,,,,,768313708.3,,275088719.7,338732.87,,,6114012.81,768313708.3,,,,,,,915037.3,2020-12-31,57450373.97,,3623580.38,,,710863334.3,,94084274.72,2019-1-1,,,,,,,,13774868.8,,3211003.66,84275304.76,,147344592,,,212524737.5,710863334.3,,,,,2021-2-27,,,,,7151912.06,4983240.81,,121657311.3,,,,2020-2-29,,,,,21993223.89,,,,,,,,,,,,,,,,,,,,,,,,,6114012.81,3623580.38,,,257839,,,,,,,,,,,,,,CNY,年度报告,年度报告,10002663,合并,58380603.79,,,,,308510000,27198576.64,
10118846756,,1746879756,1679904506,,,,435554529.2,,647245821.6,,2019-12-31,,35089806128,4201640790,8.30E+11,1.01E+12,,221671282.3,86884188405,,1.15E+12,,88901521533,16574676210,52491110490,,2.00E+11,1.15E+12,1.85E+11,,,,,,27187440651,2020-9-30,1.01E+12,,89928526847,,,78901190472,832903099.2,15762570553,2019-1-1,,,2579819442,,1894335489,,565713616.1,3.81E+11,29684993719,1186912381,4948177181,,12168154385,1.37E+11,2383655261,52911321314,1.31E+11,,1753968652,15555908.63,12076569519,2020-10-27,,11905396479,6.70E+11,,30475436679,41991727916,,1.32E+11,39470654731,3715944047,1560847745,2020-4-28,1457374196,,,527256000.5,22115376571,,2283561.42,,,,11157150858,,2000000000,,-3892554986,,,,,,,,,,,2000000000,,6397074.94,,2.11E+11,91608431353,1810201772,5147725309,2518888336,3360953404,,,,,63488975.16,,,,,,,,CNY,三季度报告,年度报告,10002664,合并,85466833190,154695697.5,,,,11106205822,77540560235,
1170669381,,54984.88,169031305.6,,,,,95707060.08,353903.58,,2019-12-31,,106637568.6,22250796.32,4830348700,4647241405,,78587282.18,1584830582,,6023998581,,2617198756,180230687.6,530150762.8,,1459534244,6023998581,242532869.9,,,,,,186254788.1,2020-9-30,5072881570,,1163124393,,,420966248.4,81886942.94,3234952.93,2019-1-1,,,,,130798456.2,,,6448777.77,927240000,156707308.4,413706454.6,,1092667132,82003659.86,,-2291141496,951117011.1,,144083852.3,,,2020-10-31,,,338748241,,22869749.44,582788043.3,,1376757176,,7117915.95,3000204.11,2020-4-30,,,,54357459.11,238798850.1,,,,,,169080450.6,,,,34710873.92,,,,,,,,,,,,,,,1628614694,1332155699,,,71571333.58,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002667,合并,59128435.72,,,,,,503637588.5,
882549887.2,,489194780,,,,,,3177104.14,533570.84,,2019-12-31,,6740581,,675089641.8,286749519.5,,24975319.51,328526947.8,,1250493927,,70063008.33,789086.97,,,124620972.6,1250493927,531027938.6,,,,,,10054628.93,2020-9-30,1206117580,,24118923.32,,,44376346.48,8056987.44,,2019-1-1,,,,,94331253.97,,,21460926.65,134000000,21484313.06,,,1071274605,,8800851.69,-1779282879,44376346.48,,7092383.76,,,2020-10-31,,16100360.29,128629051.2,,20414130.23,635334043.2,,963744407.4,,,80705.13,2020-4-28,210016574.1,,,,,,,,,,,,,,-130698837.9,,,,,,,,,,,,,,,124620972.6,24118923.32,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10002668,合并,3178369.63,43964957.09,,,,,24582351.4,
