NETPROFIT,FIRSTNOTICEDATE,INTEXP,INVESTINCOME,SURRENDERPREMIUM,TOTALOPERATEREVE,DILUTEDEPS,NONOPERATEREVE,NETCONTACTRESERVE,EXCHANGEINCOME,NONOPERATEEXP,PARENTOTHERCINCOME,COMMEXP,PREMIUMEARNED,SUMPROFIT,MINORITYCINCOME,COMBINEDNETPROFITB,INCOMETAX,MINORITYINCOME,TOTALOPERATEEXPOTHER,PARENTNETPROFIT,OTHERREVE,SALEEXP,BASICEPS,STARTDATE,PARENTCINCOME,POLICYDIVIEXP,SUMCINCOME,OTHEREXP,FVALUEINCOME,COMMREVE,FINANCEEXP,NETINDEMNITYEXP,OPERATEEXP,NONLASSETNETLOSS,INVESTJOINTINCOME,NETPROFITOTHER2,OPERATEREVE,OTHERCINCOME,TOTALOPERATEREVEOTHER,RDEXP,ASSETDEVALUELOSS,LATESTNOTICEDATE,OPERATETAX,OPERATEPROFIT,RIEXP,TOTALOPERATEEXP,INTREVE,MANAGEEXP,OPERATEPROFITBALANCE,MINORITYOTHERCINCOME,REPORTDATE,ENDDATE,MATURITYRECSALABLE,EFFECTIVECAFLHEDGING,INVESTEDCANTREC,OTHERCINCOMEOTHER,FVALUEOSALABLE,OTHERCINCOMEREC,CANTRECOTHER,INVESTEDREC,OTHERCINCOMECANTREC,RECOTHER,REMEDEFINEDBENEFIT,DIFFCONVERSIONFC,SUMCINCOMEOTHER,TERMINATIONONPROFIT,MIOTHERINCOME,CONTINUOUSONPROFIT,ADISPOSALINCOME,OFWINTREVE,CREDRISKFVALUE,OTHCREDINVCRED,OTHCREDINVFVALUE,OFWINTEXP,NETEXHEDGINCOME,CREDDEVALUELOSS,OTHEREQUITYINVFVALUE,FASSETRECOTHER,CURRENCY,COMPANYCODE,COMBINETYPE,REPORTTIMETYPE,REPORTSOURCETYPE,ACF_END_INCOME,CREDIT_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME
-122184478.4,2020-4-25,,-945569.79,,500504004.5,-0.2408,10427.75,,,42857.09,,,,-114180845.3,,,8003633.06,,,-122184478.4,,306060977.1,-0.2408,2019-1-1,-122184478.4,,-122184478.4,,,,3005285.32,,106379909.8,,-945569.79,,500504004.5,,,14352996.73,,2020-4-25,10140587.73,-114148416,,496437710.3,,56497953.52,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,2403190.89,-122184478.4,-18053.3,517446.82,,,,3451929.54,,,,,CNY,10128223,合并,年度报告,年度报告,,1950303.82,-121604581.8
515828326.6,2020-4-25,,,,21274024.79,1.74,561426190.7,,,53333.55,,,,515828326.6,,,,,,515828326.6,,396945.42,1.74,2019-1-1,515828326.6,,515828326.6,,,,3191373.76,,19186827.75,,,,21274024.79,,,,,2021-2-6,1326331.69,-45544530.62,,69421205.79,,45319727.17,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,1697203.46,515828326.6,3620368.1,181646.37,,,,3001500,,,,,CNY,10096602,合并,年度报告,年度报告,,1601364.86,-4316286.04
250987584.4,2020-4-25,,51404257.5,,4058394534,0.261,11703694.29,,,4120330.75,9655242.83,,,263433886.5,14980643.68,,12446302.1,14978158.47,,236009425.9,,466754268.8,0.261,2019-1-1,245664668.8,,260645312.4,,,,57459083.59,,2997480055,,-2060175.41,,4058394534,9657728.04,,92972714.25,,2020-4-25,11656943.06,255850523,,3863712383,,237389319,0,2485.21,2019-12-31,2019-12-31,,,,,,1384317.83,,,8270925,,,1384317.83,,836598.67,42964260.8,250150985.7,11820083.22,5696027.94,,,,58597678.78,,,8270925,,CNY,10113106,合并,年度报告,年度报告,,-40078657.11,-4941572.25
35995744.53,2020-4-25,,-9331250.82,,7210395221,0.03,37177457.21,,,80088517.98,3815038.99,,,50966967.86,-13631572.76,,14971223.33,-13631572.76,,49627317.29,,210935521.9,0.03,2019-1-1,53442356.28,,39810783.52,,-330285.27,,-336697.06,,5491430323,,-9332250.82,,7210395221,3815038.99,,514558256,,2020-4-25,66805613.79,93878028.63,,6915362973,,631969955.3,0,,2019-12-31,2019-12-31,,,,,,-2614923.98,,,6429962.97,,,-2614923.98,,,54913946.52,35995744.53,3824202.06,10088842.83,,,,33085100.34,,,6429962.97,,CNY,10104787,合并,年度报告,年度报告,,-77928637.45,-172302194.6
150184392.1,2020-4-25,,2429325.55,,2710639546,0.27,1270577.94,,,410143.15,-182546.4,,,150611203,1897731.94,,426810.9,1897731.94,,148286660.2,,225884675.1,0.27,2019-1-1,148104113.8,,150001845.7,,-180.78,,-12888003,,2100797438,,-1718251.84,,2710639546,-182546.4,,8176540.69,,2020-4-25,12845840.56,149750768.2,,2626087820,,291271328.2,0,,2019-12-31,2019-12-31,,,,,,-182546.4,,,,,,134672.82,,,83706359.51,150184392.1,409137.34,8285294.9,,,,,,,,-317219.22,CNY,10104600,合并,年度报告,年度报告,,-46735424.58,25389824.9
173838594,2020-4-25,,26517730.28,,3602487202,0.14,1084318.15,,,6560205.06,285424.29,,,213290534.8,66331717.26,,39451940.74,66331717.26,,107506876.8,,52512078.23,0.14,2019-1-1,107792301.1,,174124018.3,,9173974.92,,-5730335.41,,3127551801,,-269700.71,,3602487202,285424.29,,58507455.55,,2020-4-25,18630905.81,218766421.7,,3421493035,,170021129.3,0,,2019-12-31,2019-12-31,,,,,,285424.29,,,,,,285424.29,,,20408616.06,173838594,524286.37,3872191.38,,,,1086770.38,,,,,CNY,10099904,合并,年度报告,年度报告,,-1306325.68,-17546027.74
134395143.3,2020-4-25,,3129919.74,,3514813978,0.33,8642937.66,,,5988764.96,,,,138899998.2,256902.73,,4504854.89,256902.73,,134138240.6,,96257314.25,0.33,2019-1-1,134138240.6,,134395143.3,,,,36737773.6,,3147528198,,-1194756.24,,3514813978,,,129782293.1,,2021-3-5,33646495.25,136245825.5,,3578234503,,134282428.1,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,32924833.42,134395143.3,162633091.6,1547579.59,,,,32502019.29,,,,,CNY,10118572,合并,年度报告,年度报告,,77016436.65,-76037931.46
293192422.3,2020-4-25,,26995096.13,,5049096911,0.53,166126.12,,,929320.02,,,,346860281.1,17695127.07,,53667858.76,17695127.07,,275497295.3,,162044332.4,0.53,2019-1-1,275497295.3,,293192422.3,,,,19861030.28,,4287884498,,,,5049096911,,,143328824.5,,2020-4-25,18649399.16,347623475,,4753308917,,121540832.4,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,84526403.35,293192422.3,-44324370.01,4463100.32,,,,23593932.42,,,,,CNY,10113423,合并,年度报告,年度报告,,-13214556.64,-2147091.61
-732242930.5,2020-4-25,,-38069913.66,,6005518989,-1.11,24162039.54,,,109825755.2,,,,-711901428.7,24079451.14,,20341501.71,24079451.14,,-756322381.6,,1006679147,-1.11,2019-1-1,-756322381.6,,-732242930.5,,,,11456073.83,,4698334459,,,,6005518989,,,,,2020-4-25,23003630.9,-626237713.1,,6127725826,,388252515.5,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,8728096.03,-732242930.5,-4572750.9,16076560.87,,,,15091244.53,,,,,CNY,10127031,合并,年度报告,年度报告,,-20472845.84,-449643460.9
605923382.5,2020-4-25,,17919673.38,,2584983982,0.12,887273.69,,,3685509.15,1764666.92,,,733142254.1,-1970328.97,,127218871.5,-1970328.97,,607893711.5,,240497538.9,0.12,2019-1-1,609658378.4,,607688049.5,,-31650000,,-23982370.7,,926632975.9,,5014777.98,,2584983982,1764666.92,,102437381,,2020-4-25,18646353.5,735940489.5,,1656573421,,392341542.5,0,,2019-12-31,2019-12-31,,,-987440.89,,,2752107.81,,2752107.81,-987440.89,,,,,,26543665.25,605923382.5,4073514.34,25013125.6,,,,1690588.85,,,,,CNY,10120365,合并,年度报告,年度报告,,-56686434.01,-152670490.7
256913489.5,2020-4-25,,104586108.7,,1675153096,0.21,970590.33,,,704089.96,4414.92,,,300507359.1,-5647681.6,,43593869.6,-5647681.6,,262561171.1,,359735262.5,0.21,2019-1-1,262565586,,256917904.4,,329936.42,,12167990.57,,873291638.1,,,,1675153096,4414.92,,65377810.05,,2020-4-25,18805030.51,300240858.7,,1451057999,,121680267.1,0,,2019-12-31,2019-12-31,,,,,,4414.92,,,,,,4414.92,,,7957833.43,256913489.5,-33036.88,2997988.76,,,,18722221.47,,,,,CNY,10115384,合并,年度报告,年度报告,,-36542242.44,-152837.78
63205243000,2020-4-25,,4212538000,,1.41984E+12,0.96,1294032000,,,3621272000,580780000,,,81467846000,21349193000,,18262603000,21323844000,,41881399000,,4330826000,0.97,2019-1-1,42462179000,,63811372000,,-484752000,,7911711000,,1.26223E+12,,4673782000,,1.41984E+12,606129000,,17289939000,,2020-4-25,17220003000,83795086000,,1.33666E+12,,27685477000,0,25349000,2019-12-31,2019-12-31,,,,,,-452984000,,-189202000,1033764000,,-27690000,-275265000,,,301988000,63205243000,131105000,-3648525000,,,11483000,10476405000,,,1061454000,,CNY,10114118,合并,年度报告,年度报告,-2330684000,-3611595000,73370000
311343060.3,2020-4-25,,14222268.23,,1005342784,0.84,48798.42,,,2438796.76,249023.1,,,340786369.4,-275820.72,,29443309.05,-275820.72,,311618881.1,,109683732.3,0.84,2019-1-1,311867904.2,,311592083.4,,63065413.71,,8364292.58,,409571515.2,,13456624.4,,1002528183,249023.1,,123273667.9,,2020-4-25,10315263.15,343176367.7,,748009512.5,2814600.71,86801041.38,0,,2019-12-31,2019-12-31,,,,,,249023.1,,249023.1,,,,,,,39950982.6,311343060.3,1709551.6,6603427.33,,,,14806948.11,,,,,CNY,10102128,合并,年度报告,年度报告,,-2125098.98,-30980021.05
49909620.61,2020-4-25,,5569786.34,,785239502.1,0.12,2915681.91,,,1180577.92,1044413.45,,,56488619.5,6366727.95,,6578998.89,6366727.95,,43542892.66,,83131935.29,0.12,2019-1-1,44587306.11,,50954034.06,,518706.92,,2317970.76,,506700166,,,,785239502.1,1044413.45,,65666811.8,,2020-4-25,6833090.47,54753515.51,,746990860.9,,82340886.52,0,,2019-12-31,2019-12-31,,,,,,1044413.45,,,,,,1044413.45,,,18774470.56,49909620.61,548480.57,300380.77,,,,403072.79,,,,,CNY,10104269,合并,年度报告,年度报告,,1945410.61,-10851980.71
272680988.6,2020-4-25,,3097191.03,,1754199311,0.47,1028415.67,,,2198094.76,,,,314697200.7,101736.48,,42016212.11,101736.48,,272579252.1,,103284176.8,0.49,2019-1-1,272579252.1,,272680988.6,,3808328.77,,-1309751.34,,1176397912,,-1285.68,,1754199311,,,87677438.64,,2020-4-25,17531904.76,315866879.8,,1467216231,,83634550.37,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,27014944.64,272680988.6,67319.3,11581044.4,,,,734547.95,,,,,CNY,10141980,合并,年度报告,年度报告,,-5103983.79,
703460342.7,2020-4-25,,81114579.38,,3359243789,0.39,4422980.41,,,23425186.4,487078.94,,,779299357.3,3055239.69,,75839014.59,3055239.69,,700405103.1,,156872233.8,0.4,2019-1-1,700892182,,703947421.7,,,,268679444,,1841210182,,-2237313.08,,3359243789,487078.94,,138561387.7,,2020-4-25,20094100.66,798301563.3,,2657998919,,232581571.5,0,,2019-12-31,2019-12-31,,,,,,487078.94,,,,,,487078.94,,,33839883.4,703460342.7,-17846496.98,17564398.65,,,,294810489.7,,,,,CNY,10161686,合并,年度报告,年度报告,,4046747.05,-4098019.48
911526331.3,2020-4-25,,22493108.04,,13003331784,0.61,17146858.72,,,33261077.59,-6820343.89,,,1031702654,18973510.14,,120176322.4,18973510.14,,892552821.2,,918443212.7,0.61,2019-1-1,885732477.3,,904705987.5,,-53372312.38,,7916660.28,,9906843318,,33953618.5,,13003331784,-6820343.89,,635873987.3,,2020-4-25,46543697.18,1047816873,,11864956443,,349335567.1,0,,2019-12-31,2019-12-31,,,,,,-6820343.89,,,,,,-6820343.89,,,144499540.8,911526331.3,136321.88,58652704.6,,,,110099490.7,,,,,CNY,10182557,合并,年度报告,年度报告,,-175616303.8,-28698823
47961367.85,2020-4-25,,96235421.12,,1513568679,0.0845,416098.23,,,3226092.05,4937839.16,,,64763858.09,-8966195.73,,16802490.24,-8965068.97,,56926436.82,,83051697.77,0.0845,2019-1-1,61864275.98,,52898080.25,,5105207.56,,65746009.16,,1180605332,,-1010622.29,,1513568679,4936712.4,,83663591.52,,2020-4-25,14586660.66,67573851.91,,1529721814,,102068523.2,0,-1126.76,2019-12-31,2019-12-31,,,,,,-118509.46,,,5056348.62,,,-118509.46,,,10960735.97,47961367.85,-1727377.3,1042092.1,,,,66368562.33,,,5056348.62,,CNY,10194367,合并,年度报告,年度报告,,-25767196.7,-1079803.07
185912186.4,2020-4-25,,11639005.17,,960112603,0.7,428814.05,,,2186215.26,,,,213292431.7,,,27380245.32,,,185912186.4,,73174835.28,0.7,2019-1-1,185912186.4,,185912186.4,,444670.97,,-2508367.37,,548639684.1,,,,960112603,,,54758756.93,,2020-4-25,9482938.63,215049832.9,,761953048.9,,78405201.36,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,4209788.44,185912186.4,36547.27,3641839.63,,,,181629.44,,,,,CNY,10116217,合并,年度报告,年度报告,,3055648.17,-2495381.22
34844550.44,2020-4-25,,1593038.5,,692308236.4,0.0898,150808154.5,,,35226716.62,10802175.22,,,57565537.23,318283.59,,22720986.79,297428.02,,34547122.42,,78322686.46,0.0898,2019-1-1,45349297.64,,45667581.23,,261829.14,,46002872.25,,412161659.9,,250894.84,,692308236.4,10823030.79,,29265388.24,,2020-4-25,7130420.63,-58015900.61,,670805661.9,,97922634.43,0,20855.57,2019-12-31,2019-12-31,,,,,,10802175.22,,,,,,,,,16786719.35,34844550.44,-3331877,1567560.82,,,,51242057.97,,,,,CNY,10152193,合并,年度报告,年度报告,,-27175308.22,-67652876.83
537926086.3,2020-4-25,,73022995.75,,5604258795,0.58,23428346.25,,,7788615.59,-4633114.06,,,615517461.2,6831084.98,,77591374.95,8016925.07,,529909161.2,,573444837.1,0.59,2019-1-1,525276047.2,,532107132.1,,-12006280,,31121488.79,,3906468823,,-5281998.25,,5604258795,-5818954.15,,234745727.9,,2020-9-28,33335351.9,599877730.6,,5009864784,,230748555.8,0,-1185840.09,2019-12-31,2019-12-31,,,,,,-5092224.27,,,459110.21,,459110.21,-5092224.27,,,39419205.3,537926086.3,-454092.13,6594742.21,,,,59429004.88,,,,,CNY,10165014,合并,年度报告,年度报告,,-33070872.89,-61427236.39
69627263.76,2020-4-25,,261504809.6,,8683590788,0.011,66081276.48,,,41801764.73,3075147.48,,,152565188.7,14756141.62,,82937924.92,14070825.07,,55556438.69,,354231552.4,0.011,2019-1-1,58631586.17,,73387727.79,,-51782.45,,353173369.2,,7816252582,,22233904.21,,8683590788,3760464.03,,82695361.71,,2020-4-25,24420507.1,128285676.9,,9045005020,,414231647.5,0,685316.55,2019-12-31,2019-12-31,,,,,,2380519.76,,1667231.1,694627.72,,,713288.66,,,88437674.3,69627263.76,34403833.04,77113606.34,,,,375915481.8,,,694627.72,,CNY,10136646,合并,年度报告,年度报告,,121717609.9,-16312235.12
82558827.71,2020-4-25,,12144152.68,,1333867143,0.057,14008926.05,,,255415.31,-1262250,,,91661688.93,1612761.38,,9102861.22,1612761.38,,80946066.33,,81313642.76,0.057,2019-1-1,79683816.33,,81296577.71,,-742718.91,,16512514.6,,972769243.9,,,,1333867143,-1262250,,81443909.25,,2020-4-25,15076883.13,77908178.19,,1287417019,,120300825.8,0,,2019-12-31,2019-12-31,,,,,,,,,-1262250,,,,,,28861721.34,82558827.71,-1665.62,3040258.87,,,,16482568.03,,,-1262250,,CNY,10143116,合并,年度报告,年度报告,,-8058093.05,-745342.22
-160791608.9,2020-4-25,,-217833.65,,164272181.3,-0.3814,9478907.8,,,34604.15,-82825162.65,,,-159659660.1,-3218196.45,,1131948.89,-3218196.45,,-157573412.5,,28190556.52,-0.3814,2019-1-1,-240398575.1,,-243616771.6,,,,6223152.42,,117985291.1,,-23346.04,,164272181.3,-82825162.65,,40847958.16,,2020-4-25,466248.45,-169103963.7,,223310073,,29596866.4,0,,2019-12-31,2019-12-31,,,,,,49837.35,,,-82875000,,,49837.35,,,7904426.56,-160791608.9,-580287.74,123057.87,,,,6293351.33,,,-82875000,,CNY,10141554,合并,年度报告,年度报告,,-19318014.92,-97854362.26
-161391516.2,2020-4-25,,-12197005.51,,1859010760,-0.1911,480555.06,,,1266652.73,,,,-169719746.2,-6193342.65,,-8328229.96,-6193342.65,,-155198173.6,,952360631,-0.1911,2019-1-1,-155198173.6,,-161391516.2,,,,69970393.52,,524937803.4,,-19422009.57,,1859010760,,,164043471.7,,2020-4-25,30055201.39,-168933648.5,,1894058223,,152690722,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,51965729.47,-161391516.2,342157.54,4337859.67,,,,72333744.42,,,,,CNY,10141626,合并,年度报告,年度报告,,-16117498.32,-157879568.3
-160827335.5,2020-4-25,,7242416.72,,1619298448,-0.2335,32856148.43,,,3994105.85,-6661884.59,,,-146017246.7,-6375479.71,,14810088.84,-6363743.18,,-154463592.3,,260353670.1,-0.2335,2019-1-1,-161125476.9,,-167500956.6,,4580000,,17708007.17,,863275448,,2500873.34,,1619298448,-6673621.12,,221509986.8,,2020-4-25,15040053.63,-174879289.3,,1582394884,,204507718.3,0,-11736.53,2019-12-31,2019-12-31,,,,,,-1661884.59,,2137.26,-5000000,,,-1664021.85,,,62127327.46,-160827335.5,-19208,2153058.45,,,,19486894.95,,,-5000000,,CNY,10157980,合并,年度报告,年度报告,,-74596551.55,-211116837.7
-343277809.9,2020-4-25,,4496289.43,,2205852549,-0.1792,7229055.19,,,1594386.21,-28391085.29,,,-337688342.5,-391964.38,,5589467.47,-391964.38,,-342885845.5,,295780131.7,-0.1803,2019-1-1,-371276930.8,,-371668895.2,,,,60073723.22,,1512198214,,4355001.23,,2205852549,-28391085.29,,52051103.53,,2020-4-25,10474885.55,-343323011.4,,2089993380,,159415321.6,0,,2019-12-31,2019-12-31,,,,,,95.22,,,-28391180.51,,,95.22,,,40096141.4,-343277809.9,-278835.81,6887063.55,,,,66651279.02,,,-28391180.51,,CNY,10137182,合并,年度报告,年度报告,,-29865772.02,-473630004.2
102166945.8,2020-4-25,,-3489999.74,,2033545707,0.2,8022121.84,,,2361517.46,6880257.21,,,110304170.8,-1504284.67,,8137224.97,-1504284.67,,103671230.5,,125358654.6,0.2,2019-1-1,110551487.7,,109047203,,,,40619658.02,,1598048021,,-1114012.89,,2033545707,6880257.21,,80790131.89,,2020-4-25,17553361.67,104643566.4,,1938791042,,76421215.52,0,,2019-12-31,2019-12-31,,6880257.21,,,,6880257.21,,,,,,,,,12221940.66,102166945.8,46967.47,1015393.78,,,,39987651.68,,,,,CNY,10196293,合并,年度报告,年度报告,,2676109.15,-1566116.14
575414486.3,2020-4-25,,-4688961.97,,5721465227,0.4915,15867004.78,,,2914844.98,9002003.34,,,716728152.2,-507048.16,,141313665.9,-508264.11,,575922750.5,,27141438.32,0.4915,2019-1-1,584924753.8,,584417705.6,,105415704,,76928102.14,,4348763925,,-259567.08,,5721465227,9003219.29,,220025988.4,,2020-5-12,5468954.47,703775992.4,,4988080163,,309751754.5,0,1215.95,2019-12-31,2019-12-31,,,,,,30409498.71,,,-21407495.37,,,30409498.71,,,16982754.68,575414486.3,1591981.88,38723353.46,,,,85991752.79,,,-21407495.37,,CNY,10116218,合并,年度报告,年度报告,,-21051150.8,-127859400
25207265.63,2020-4-25,,2265654.43,,1233452879,0.08,12665725.77,,,1555529.17,,,,57567521.02,-27030168.52,,32360255.39,-27030168.52,,52237434.15,,429205657.6,0.08,2019-1-1,52237434.15,,25207265.63,,1281121.84,,13548432.1,,508579806.8,,,,1233452879,,,52408838.88,,2020-4-25,7497405.43,46457324.42,,1194411563,,183171422.1,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,23978379.6,25207265.63,-55804.2,6703286.27,,,,19909797.48,,,,,CNY,10142232,合并,年度报告,年度报告,,11141954.5,-31195298.35
631543946.1,2020-4-25,,12742604.21,,30057692949,0.35,4138166.65,,,2468265.36,1468773.55,,,707623144.9,12459853.05,,76079198.81,11048678.46,,620495267.7,,189678646.9,0.35,2019-1-1,621964041.2,,634423894.3,,178051.44,,136850841.6,,28280643785,,6770.79,,30057692949,2879948.14,,316137547.4,,2020-4-25,86629312.71,705953243.6,,29364861916,,354921781.7,0,1411174.59,2019-12-31,2019-12-31,,,,,,1468773.55,,,,,,1468773.55,,,71275278.17,631543946.1,220692.39,18184580.99,,,,148294723.7,,,,,CNY,10140534,合并,年度报告,年度报告,,-13085682.49,-58208732.91
620849831.8,2020-4-25,,176079038.5,,16577901767,0.12,128431718,,,99210780.97,-2132009.36,,,704290902.8,107556941.2,,83441071.09,107558210.1,,513291621.7,,1123219927,0.12,2019-1-1,511159612.3,,618716553.5,,-7310180,,205191089.7,,13276764578,,55477853.47,,16577901767,-2133278.25,,383032108.7,,2020-4-25,48427430.23,675069965.9,,15959329339,,922694205.7,0,-1268.89,2019-12-31,2019-12-31,,,,,,-2132009.36,,,,,,-2118070.47,,,124568938.2,620849831.8,404623.72,21567022.72,,,-13938.89,221021457.7,,,,,CNY,10145120,合并,年度报告,年度报告,,-183440149.5,-53804733.45
15197094.83,2020-4-25,,38983194.81,,86573640.69,0.04,149074.91,,,709715.11,-14463.84,,,11136464.11,,,-4060630.72,,,15197094.83,,21992419.57,0.04,2019-1-1,15182630.99,,15182630.99,,1397654.07,,-18719735.63,,52266421.84,,4916278.5,,86573640.69,-14463.84,,9472859.61,,2020-4-25,1914178.32,11697104.31,,99694815.49,,32768671.78,0,,2019-12-31,2019-12-31,,,,,,-14463.84,,-14463.84,,,,,,,195616.26,15197094.83,110937.93,18776347.83,,,,,,,,,CNY,10150366,合并,年度报告,年度报告,,-3693592.72,-12175531.24
35254312.36,2020-4-25,,78157669.6,,1239714281,0.04,1383211.36,,,4680623.29,-68915767.95,,,51206261.4,4053563.67,,15951949.04,3976648.49,,31277663.87,,81783501.5,0.04,2019-1-1,-37638104.08,,-33584540.41,,,,134003.52,,735507917.6,,71631876.83,,1239714281,-68838852.77,,156867789.4,,2020-4-30,3599429.15,54503673.33,,1108074427,,130181786.2,0,76915.18,2019-12-31,2019-12-31,,,,,,786694.03,,,-69702461.98,,,786694.03,,,7495295.23,35254312.36,204246.9,4510613.03,,,,1835966.33,,,-69702461.98,,CNY,10144723,合并,年度报告,年度报告,,-10243368.97,-152750022.8
8969952.37,2020-4-25,,24475671.26,,459117421.3,0.03,74046.05,,,,-2056147.42,,,9637027.98,-276120.21,,667075.61,-276120.21,,9246072.58,,41378758.64,0.03,2019-1-1,7189925.16,,6913804.95,,,,2342818.86,,362138258.5,,,,459117421.3,-2056147.42,,31140608.03,,2020-4-25,4901485.97,9562981.93,,472627909.7,,30725979.71,0,,2019-12-31,2019-12-31,,,,,,,,,-2056147.42,,,,,,6649244.52,8969952.37,-101481.24,1227255.97,,,,,,,-2056147.42,,CNY,10144031,合并,年度报告,年度报告,,-4443986.17,-3505978.03
10702528.92,2020-4-25,,58643502.05,,1579415067,0.0135,1862120.63,,,5382090.45,-3936406.26,,,-22071581.32,-4047576.7,,-32774110.24,-4038951.07,,14741479.99,,56107767.16,0.0135,2019-1-1,10805073.73,,6757497.03,,26501.37,,35885883.1,,1331168926,,-4230449.68,,1579415067,-3945031.89,,44042303.53,,2020-4-25,11904017.77,-18551611.5,,1577042467,,97933569.84,0,-8625.63,2019-12-31,2019-12-31,,,,,,-3781908.59,,,-154497.67,,,-3781908.59,,,5078504.85,10702528.92,537849.36,9117478.92,,,,47036262.14,,,-154497.67,,CNY,10152611,合并,年度报告,年度报告,,-61335400.15,-23875169.07
191088110.8,2020-4-25,,100008211.8,,5961168476,0.38,5891616.87,,,13174589.32,,,,239281294.2,-1534571.99,,48193183.47,-1534571.99,,192622682.7,,1279013422,0.38,2019-1-1,192622682.7,,191088110.8,,421650,,18525241.91,,4314867315,,-4548570.81,,5961168476,,,35387870.44,,2020-4-25,30297471.35,246564266.7,,5870813538,,192722216.9,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,82191886.07,191088110.8,-2068036.58,11590566.72,,,,31510074.42,,,,,CNY,10138258,合并,年度报告,年度报告,,-22355631.94,-1988750.22
45924192.46,2020-4-25,,3927640.33,,966897140.8,0.12,2519086.34,,,1684631.64,-161479674.8,,,47511081.36,5517054.24,,1586888.9,5517054.24,,40407138.22,,93736766.82,0.12,2019-1-1,-121072536.6,,-115555482.4,,,,-4003654.24,,708848866,,-63552.01,,966897140.8,-161479674.8,,44386035.62,,2020-4-25,6870043.94,46676626.66,,914783933.1,,64945874.92,0,,2019-12-31,2019-12-31,,,,,,4322035.26,,,-165801710.1,,,4322035.26,,245322.81,6979814.54,45678869.65,191281.67,1666678.2,,,,5950,,,-165801710.1,,CNY,10164096,合并,年度报告,年度报告,,-3547329.01,-12987988.53
142590222.7,2020-4-25,,-2377583.01,,1164191665,0.22,5996349.04,,,16909.23,,,,157288776.3,262207.59,,14698553.58,262207.59,,142328015.1,,216990882.6,0.22,2019-1-1,142328015.1,,142590222.7,,,,-27324061.98,,622240393.8,,-2788987.87,,1164191665,,,78046985.33,,2020-5-6,9761911.89,151309336.4,,1019909248,,120193373.9,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,-109284.7,32891622.68,142699507.4,41231.72,32019658.52,,,,6528742.75,,,,,CNY,10166026,合并,年度报告,年度报告,,-22559896.41,-968455.7
60377427.38,2020-4-25,,6963389.13,,715362940.1,0.12,284480.33,,,1369230.38,9854127.2,,,66134133.3,-1414691.5,,5756705.92,-1414691.5,,61792118.88,,24439243.59,0.12,2019-1-1,71646246.08,,70231554.58,,1890641.33,,-5323939.02,,525975235.9,,,,715362940.1,9854127.2,,34421088.01,,2020-9-29,3034580.47,67218883.35,,657691547.3,,75145338.3,0,,2019-12-31,2019-12-31,,,,,,5066868.02,,,4787259.18,,,5066868.02,,,6357045.19,60377427.38,56784.53,1693501.04,,,,22485.7,,,4787259.18,,CNY,10159344,合并,年度报告,年度报告,,-2410507.59,-3309862.06
120090884,2020-4-25,,-23856954.18,,1269053556,0.21,2615330.04,,,2812575.57,,,,84878604.46,-4797988.88,,-35212279.54,-4797988.88,,124888872.9,,105191727.8,0.21,2019-1-1,124888872.9,,120090884,,,,14948738.85,,847386796,,,,1269053556,,,41363132.36,,2021-2-20,12392215.33,85075849.99,,1131645205,,110362594.9,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,11404986.73,8677623.7,108685897.3,-12637178.52,2545014.14,,,,18269855.08,,,,,CNY,10166082,合并,年度报告,年度报告,,-17324780.86,-7191211.16
263121174.7,2020-4-25,,16720008.85,,3329393828,0.1503,10094282.38,,,4900679.34,-6390243.88,,,321586907.8,4479414.14,,58465733.08,4479414.14,,258641760.5,,262161773.5,0.1512,2019-1-1,252251516.7,,256730930.8,,2568389.05,,-5466077.08,,2196439755,,-2419626.2,,3329393828,-6390243.88,,194261257.3,,2020-4-25,9912749.67,316393304.7,,3039919713,,382610254.5,0,,2019-12-31,2019-12-31,,,,,,1196307.13,,,-7586551.01,,,1196307.13,,,14855154.91,263121174.7,151335.84,40003158.62,,,,30468104.16,,,-7586551.01,,CNY,10197802,合并,年度报告,年度报告,,-7007165.38,-368534.38
